id_persona,jefe_hogar,sexo,edad,ocupado,trabajador_informal,tiene_billetera,usa_billetera,credito_formal_2024,factor_expansion,nivel_educativo,estrato,dominio,miembros_hogar,conglomerado,ingreso_percapita_2024,gasto_percapita_2024,credito_formal_2025,ingreso_percapita_2025,gasto_percapita_2025,razon_no_credito,razon_demanda,razon_deuda,razon_intereses,razon_costos,razon_requisitos,razon_infocorp,razon_otro,tiene_barrera_credito,credito_informal_2025,nuevo_credito_formal
16121-282-11-1,1,2,53.0,1,1.0,0,0,0,352.102783203125,1.0,7,4,2,16121,5904.8642578125,2138.991943359375,0,2998.139973958333,2381.4430338541665,12.0,0,0,0,0,0,0,1,1,0,0
16121-283-11-1,1,1,57.0,1,1.0,0,0,0,352.102783203125,3.0,7,4,4,16121,3551.031494140625,1977.8565673828125,0,2742.67724609375,2242.803466796875,12.0,0,0,0,0,0,0,1,1,0,0
16121-284-11-1,1,1,38.0,1,1.0,0,0,0,352.102783203125,4.0,7,4,4,16121,6644.57958984375,3426.07275390625,1,2999.088623046875,2486.6533203125,7.0,0,1,0,0,0,0,0,1,0,1
16122-294-11-1,1,1,62.0,1,1.0,0,0,0,352.576293945313,3.0,7,4,2,16122,2821.939697265625,4516.66845703125,0,3347.626708984375,5283.73876953125,12.0,0,0,0,0,0,0,1,1,0,0
16122-295-11-1,1,2,74.0,1,1.0,0,0,0,352.576293945313,1.0,7,4,1,16122,2608.20654296875,1429.60681152344,0,3093.05029296875,3238.19165039063,12.0,0,0,0,0,0,0,1,1,0,0
16122-610-11-1,1,1,40.0,1,1.0,0,0,0,352.576293945313,4.0,7,4,5,16122,6302.63359375,3574.094140625,1,5762.576171875,2866.4490234375,7.0,0,1,0,0,0,0,0,1,0,1
16122-611-11-1,1,2,80.0,1,1.0,0,0,0,352.576293945313,1.0,7,4,1,16122,5925.095703125,2297.51489257813,0,4094.259765625,2329.59228515625,12.0,0,0,0,0,0,0,1,1,0,0
16122-612-11-1,1,1,55.0,1,1.0,0,0,0,352.576293945313,3.0,7,4,5,16122,5672.484765625,3465.341796875,0,14428.5125,3928.770703125,12.0,0,0,0,0,0,0,1,1,0,0
16122-613-11-1,1,1,50.0,1,1.0,0,0,0,352.576293945313,4.0,7,4,5,16122,1357.38369140625,1809.471484375,0,1735.7058919270833,1396.28173828125,12.0,0,0,0,0,0,0,1,1,0,0
16123-81-11-1,1,2,71.0,1,1.0,0,0,0,352.576293945313,1.0,7,4,2,16123,4034.494384765625,4179.7763671875,0,3816.75,3465.156005859375,12.0,0,0,0,0,0,0,1,1,0,0
16123-84-11-1,1,1,54.0,1,1.0,0,0,0,352.576293945313,4.0,7,4,5,16123,2430.08203125,1954.8869140625,0,3197.7693359375,1793.3396484375,12.0,0,0,0,0,0,0,1,1,0,0
16123-144-11-1,1,2,59.0,1,1.0,0,0,0,352.576293945313,3.0,7,4,2,16123,1947.521484375,2736.669189453125,0,2632.031982421875,3185.2158203125,10.0,0,0,0,0,1,0,0,1,0,0
16125-13-11-1,1,1,66.0,1,1.0,0,0,0,352.576293945313,3.0,8,4,4,16125,10988.6962890625,9524.8046875,0,10350.2646484375,5630.17431640625,8.0,0,0,1,0,0,0,0,1,0,0
16126-11-11-1,1,1,56.0,1,0.0,0,0,0,352.576293945313,8.0,6,4,5,16126,12193.48828125,11796.20625,0,16915.1203125,10006.8171875,7.0,0,1,0,0,0,0,0,1,0,0
16126-19-11-1,1,1,66.0,1,0.0,0,0,0,352.576293945313,6.0,6,4,3,16126,21376.81380208333,11962.427083333334,1,21760.408854166668,14171.5703125,7.0,0,1,0,0,0,0,0,1,0,1
16126-27-11-1,1,1,76.0,1,1.0,0,0,0,352.576293945313,9.0,6,4,2,16126,5828.8154296875,2527.832763671875,0,4341.07275390625,3072.246337890625,10.0,0,0,0,0,1,0,0,1,0,0
16126-60-11-1,1,2,43.0,1,1.0,0,0,0,352.576293945313,3.0,6,4,2,16126,6639.75048828125,5241.26171875,0,4929.6611328125,3941.256103515625,12.0,0,0,0,0,0,0,1,1,0,0
16126-88-11-1,1,1,46.0,1,0.0,0,0,0,352.576293945313,6.0,6,4,3,16126,9607.283854166666,10007.744140625,0,6140.839192708333,6445.551432291667,8.0,0,0,1,0,0,0,0,1,0,0
16127-117-11-1,1,1,49.0,1,1.0,0,0,0,330.590240478516,5.0,7,4,2,16127,4870.7900390625,4128.72607421875,0,3445.035888671875,3055.57763671875,8.0,0,0,1,0,0,0,0,1,0,0
16127-118-11-1,1,1,61.0,1,1.0,0,0,0,330.590240478516,4.0,7,4,2,16127,5912.78125,6731.474609375,0,11445.9658203125,12777.1767578125,8.0,0,0,1,0,0,0,0,1,0,0
16128-46-11-1,1,1,59.0,1,1.0,0,0,0,352.102783203125,4.0,7,4,2,16128,21428.68359375,7483.2685546875,0,10151.9931640625,8388.146484375,7.0,0,1,0,0,0,0,0,1,0,0
16130-30-11-1,1,1,49.0,1,1.0,0,0,0,334.858489990234,4.0,7,4,2,16130,3787.590087890625,3450.326416015625,0,7231.7587890625,4984.87109375,10.0,0,0,0,0,1,0,0,1,0,0
16131-154-11-1,1,1,65.0,1,1.0,0,0,0,352.576293945313,3.0,7,4,7,16131,2291.949776785714,1344.6568080357142,0,1959.880580357143,961.4810965401786,10.0,0,0,0,0,1,0,0,1,0,0
16131-156-11-1,1,1,43.0,1,1.0,0,0,0,352.576293945313,5.0,7,4,5,16131,2412.5384765625,2185.1087890625,0,8652.31640625,1409.01962890625,10.0,0,0,0,0,1,0,0,1,0,0
16131-426-11-1,1,1,29.0,1,1.0,0,0,0,352.576293945313,3.0,7,4,5,16131,932.9841796875,746.15517578125,0,4663.090625,1212.9779296875,10.0,0,0,0,0,1,0,0,1,0,0
16132-15-11-1,1,1,73.0,1,1.0,0,0,0,352.102783203125,4.0,8,4,6,16132,5009.703125,1604.23388671875,0,5959.79443359375,2145.694580078125,10.0,0,0,0,0,1,0,0,1,0,0
16153-71-11-1,1,1,59.0,1,1.0,0,0,0,230.468078613281,4.0,7,7,3,16153,5596.751953125,2987.4713541666665,0,4506.083658854167,3151.5602213541665,8.0,0,0,1,0,0,0,0,1,0,0
16154-130-11-1,1,1,80.0,1,1.0,0,0,0,238.379196166992,1.0,7,7,2,16154,7709.236328125,8363.11328125,0,2383.824462890625,2016.70458984375,12.0,0,0,0,0,0,0,1,1,0,0
16155-14-11-1,1,1,65.0,1,1.0,0,0,0,264.215789794922,4.0,8,7,4,16155,15470.1923828125,7787.552734375,0,10047.6279296875,4519.34423828125,9.0,0,0,0,1,0,0,0,1,0,0
16156-55-11-1,1,1,60.0,1,0.0,0,0,0,264.215789794922,5.0,7,7,4,16156,14694.1923828125,5318.85546875,0,4572.810872395833,5035.280598958333,9.0,0,0,0,1,0,0,0,1,0,0
16156-326-11-1,1,1,50.0,1,1.0,0,0,0,264.215789794922,3.0,7,7,3,16156,2890.6240234375,5879.7890625,0,2556.4207356770835,4121.8291015625,8.0,0,0,1,0,0,0,0,1,0,0
16158-65-11-1,1,1,45.0,1,1.0,0,0,0,238.379196166992,4.0,6,7,5,16158,6190.95234375,3932.00703125,0,6436.44873046875,4235.63818359375,8.0,0,0,1,0,0,0,0,1,0,0
16161-35-11-1,1,1,57.0,1,1.0,0,0,0,261.951019287109,1.0,8,7,1,16161,3202.39282226563,6188.15380859375,0,8301.8828125,4262.59033203125,12.0,0,0,0,0,0,0,1,1,0,0
16161-104-11-1,1,1,32.0,1,1.0,0,0,0,261.951019287109,6.0,8,7,5,16161,2948.9822265625,3251.326171875,0,5217.9,3094.741015625,8.0,0,0,1,0,0,0,0,1,0,0
16163-53-11-1,1,1,46.0,1,1.0,0,0,0,230.468078613281,6.0,7,7,3,16163,15453.466145833334,5623.048828125,0,17112.0,5450.26171875,8.0,0,0,1,0,0,0,0,1,0,0
16163-54-11-1,1,1,43.0,1,1.0,0,0,0,230.468078613281,6.0,7,7,3,16163,4178.9130859375,5156.6904296875,1,8415.299479166666,6163.350911458333,7.0,0,1,0,0,0,0,0,1,0,1
16163-55-11-1,1,1,44.0,1,1.0,0,0,0,230.468078613281,6.0,7,7,5,16163,18084.365625,6613.69609375,0,8512.8640625,7297.11875,7.0,0,1,0,0,0,0,0,1,1,0
16163-56-11-1,1,1,38.0,1,1.0,0,0,0,230.468078613281,5.0,7,7,2,16163,10944.0068359375,3077.33349609375,0,21943.0,6296.2099609375,10.0,0,0,0,0,1,0,0,1,0,0
16163-119-11-1,1,1,51.0,1,1.0,0,0,0,230.468078613281,5.0,7,7,4,16163,7970.82763671875,3138.1552734375,0,7478.295572916667,7958.223307291667,12.0,0,0,0,0,0,0,1,1,0,0
16163-120-11-1,1,1,55.0,1,1.0,0,0,0,230.468078613281,6.0,7,7,1,16163,6969.65478515625,9000.0341796875,0,5974.0,5979.22412109375,10.0,0,0,0,0,1,0,0,1,0,0
16164-82-11-1,1,1,62.0,1,0.0,0,0,0,238.379196166992,6.0,8,7,3,16164,6432.573567708333,4560.552734375,0,15005.2265625,8243.34765625,8.0,0,0,1,0,0,0,0,1,0,0
16253-68-11-1,1,1,35.0,1,0.0,0,0,0,306.454162597656,10.0,1,8,1,16253,20700.630859375,14903.9970703125,0,13842.7724609375,13919.9482421875,10.0,0,0,0,0,1,0,0,1,0,0
16253-108-11-1,1,2,60.0,1,1.0,0,0,0,306.454162597656,3.0,1,8,2,16253,11938.5029296875,13710.0947265625,0,8448.4091796875,10055.2880859375,12.0,0,0,0,0,0,0,1,1,0,0
16253-184-11-1,1,2,60.0,1,1.0,0,0,0,306.454162597656,5.0,1,8,3,16253,11150.43359375,9226.283203125,0,4812.787760416667,6705.294921875,8.0,0,0,1,0,0,0,0,1,0,0
16277-98-11-1,1,2,24.0,1,0.0,1,1,0,131.164047241211,8.0,1,8,4,16277,10337.75390625,8332.24609375,0,7692.8935546875,7391.05322265625,11.0,0,0,0,0,0,1,0,1,0,0
16280-194-11-1,1,2,59.0,1,0.0,1,1,0,105.456718444824,6.0,1,8,1,16280,19741.9375,24832.5703125,0,15709.642578125,22284.2578125,9.0,0,0,0,1,0,0,0,1,0,0
16284-91-11-1,1,1,34.0,1,1.0,1,1,0,600.870788574219,10.0,1,8,4,16284,5535.51953125,6541.34765625,0,11990.3115234375,6963.96630859375,9.0,0,0,0,1,0,0,0,1,0,0
16285-58-11-1,1,1,73.0,1,1.0,1,0,0,408.504821777344,3.0,1,8,2,16285,18273.138671875,9487.0986328125,0,16060.6689453125,15171.7197265625,7.0,0,1,0,0,0,0,0,1,0,0
16286-112-11-1,1,1,37.0,1,0.0,0,0,0,408.605529785156,6.0,1,8,1,16286,18591.0,14250.4052734375,0,14900.0,12107.6103515625,9.0,0,0,0,1,0,0,0,1,0,0
16287-31-11-1,1,1,48.0,1,1.0,1,1,0,282.701507568359,6.0,1,8,2,16287,19670.384765625,7779.61474609375,0,12237.5,8374.33984375,8.0,0,0,1,0,0,0,0,1,0,0
16287-55-11-1,1,1,42.0,1,1.0,0,0,0,282.701507568359,4.0,1,8,4,16287,7179.283203125,2949.120849609375,0,5603.02099609375,4156.10009765625,8.0,0,0,1,0,0,0,0,1,0,0
16287-66-11-1,1,1,40.0,1,0.0,0,0,0,282.701507568359,3.0,1,8,4,16287,3878.531494140625,4616.17431640625,0,7673.1318359375,7222.8642578125,8.0,0,0,1,0,0,0,0,1,0,0
16288-84-11-1,1,1,41.0,1,1.0,0,0,0,279.561218261719,4.0,1,8,5,16288,3204.6021484375,2360.232421875,0,6334.440234375,4582.677734375,11.0,0,0,0,0,0,1,0,1,0,0
16291-138-11-1,1,2,58.0,1,0.0,0,0,0,455.030456542969,8.0,1,8,3,16291,28858.666666666668,9178.890625,0,9068.7177734375,13114.19140625,9.0,0,0,0,1,0,0,0,1,0,0
16296-79-11-1,1,1,32.0,1,1.0,1,1,0,486.023803710938,6.0,1,8,3,16296,9048.79296875,8226.583333333334,0,14393.196614583334,8043.482421875,8.0,0,0,1,0,0,0,0,1,0,0
16298-65-11-1,1,1,69.0,1,1.0,1,0,0,408.504821777344,10.0,1,8,1,16298,18711.0,13688.7958984375,0,21268.857421875,13311.1884765625,9.0,0,0,0,1,0,0,0,1,0,0
16303-170-11-1,1,1,48.0,1,0.0,1,0,0,408.605529785156,6.0,1,8,7,16303,13067.785714285714,7924.975446428572,0,11331.959375,6945.971875,9.0,0,0,0,1,0,0,0,1,0,0
16308-108-11-1,1,1,68.0,1,1.0,0,0,0,289.513549804688,6.0,1,8,4,16308,7999.255859375,6748.03125,0,7853.21533203125,6568.74267578125,12.0,0,0,0,0,0,0,1,1,0,0
16309-11-11-1,1,1,34.0,1,0.0,1,1,0,306.378601074219,6.0,1,8,3,16309,6198.340494791667,9369.981119791666,0,4434.8056640625,4557.72802734375,7.0,0,1,0,0,0,0,0,1,1,0
16309-28-11-1,1,1,46.0,1,0.0,1,0,0,306.378601074219,8.0,1,8,4,16309,10156.25,7195.0146484375,0,12838.75,6649.0361328125,8.0,0,0,1,0,0,0,0,1,0,0
16312-27-11-1,1,1,61.0,1,1.0,0,0,0,282.701507568359,9.0,1,8,5,16312,13573.5640625,11301.29375,0,15818.779296875,13040.3984375,11.0,0,0,0,0,0,1,0,1,0,0
16314-119-11-1,1,1,67.0,1,1.0,1,0,0,648.03173828125,4.0,1,8,1,16314,8802.0,5146.05712890625,0,10122.2216796875,13872.419921875,9.0,0,0,0,1,0,0,0,1,1,0
16315-48-11-1,1,2,40.0,1,0.0,1,1,0,280.151947021484,6.0,1,8,3,16315,15036.263020833334,15316.873697916666,1,9847.080078125,7183.90234375,,0,0,0,0,0,0,0,0,0,1
16316-37-11-1,1,2,35.0,1,0.0,1,1,0,279.561218261719,6.0,1,8,3,16316,9037.636067708334,9815.065104166666,0,12319.1953125,17472.119791666668,11.0,0,0,0,0,0,1,0,1,0,0
16316-77-11-1,1,1,50.0,1,1.0,0,0,0,279.561218261719,3.0,1,8,5,16316,8655.50859375,7612.575,0,8517.7375,5191.4140625,10.0,0,0,0,0,1,0,0,1,0,0
16319-280-11-1,1,2,45.0,1,0.0,1,0,0,306.454162597656,6.0,1,8,1,16319,21926.0,32717.166015625,1,19675.734375,10815.7314453125,,0,0,0,0,0,0,0,0,0,1
16321-13-11-1,1,1,47.0,1,0.0,1,1,0,105.456718444824,6.0,1,8,3,16321,14935.971354166666,23765.877604166668,0,10743.9140625,13185.049479166666,8.0,0,0,1,0,0,0,0,1,0,0
16321-48-11-1,1,1,45.0,1,0.0,1,1,0,105.456718444824,6.0,1,8,4,16321,16373.2548828125,23066.369140625,1,54087.953125,30316.49609375,8.0,0,0,1,0,0,0,0,1,0,1
16322-48-11-1,1,2,61.0,1,1.0,1,0,0,314.084320068359,8.0,1,8,2,16322,13831.0126953125,15070.970703125,0,9209.8759765625,10897.7021484375,9.0,0,0,0,1,0,0,0,1,0,0
16323-44-11-1,1,1,58.0,1,0.0,1,1,0,306.378601074219,6.0,1,8,3,16323,25318.0234375,17471.994791666668,0,23972.752604166668,13721.942708333334,9.0,0,0,0,1,0,0,0,1,0,0
16328-72-11-1,1,1,64.0,1,1.0,1,1,0,280.151947021484,6.0,1,8,1,16328,14617.0,9470.6240234375,0,9163.095703125,11816.271484375,10.0,0,0,0,0,1,0,0,1,0,0
16328-114-11-1,1,1,57.0,1,0.0,1,1,0,280.151947021484,6.0,1,8,5,16328,14747.0578125,7706.33046875,1,19211.39973958333,14381.733072916666,9.0,0,0,0,1,0,0,0,1,1,1
16329-15-11-1,1,1,60.0,1,0.0,0,0,0,279.561218261719,5.0,1,8,1,16329,11989.15625,11939.0478515625,0,7470.57177734375,10606.8837890625,11.0,0,0,0,0,0,1,0,1,0,0
16329-77-11-1,1,1,38.0,1,0.0,1,0,0,279.561218261719,6.0,1,8,5,16329,9107.02265625,4087.06015625,0,8694.03515625,6173.618359375,9.0,0,0,0,1,0,0,0,1,0,0
16331-37-11-1,1,1,29.0,1,0.0,1,1,0,279.561218261719,7.0,1,8,3,16331,9923.037760416666,7122.34765625,0,10233.777994791666,5701.787760416667,9.0,0,0,0,1,0,0,0,1,0,0
16331-100-11-1,1,1,23.0,1,0.0,1,1,0,279.561218261719,5.0,1,8,2,16331,28206.943359375,10001.2841796875,0,32117.873046875,9391.158203125,12.0,0,0,0,0,0,0,1,1,0,0
16332-66-11-1,1,1,43.0,1,1.0,1,1,0,282.701507568359,6.0,1,8,4,16332,6793.3330078125,7747.798828125,0,3846.1806640625,5126.2919921875,10.0,0,0,0,0,1,0,0,1,0,0
16332-72-11-1,1,1,41.0,1,0.0,1,1,0,282.701507568359,6.0,1,8,5,16332,9008.48203125,8738.22109375,0,9423.745442708334,8192.266927083334,12.0,0,0,0,0,0,0,1,1,0,0
16348-45-11-1,1,1,32.0,1,0.0,1,1,0,218.069488525391,9.0,2,6,1,16348,28855.607421875,31650.146484375,1,46839.52734375,36870.44140625,8.0,0,0,1,0,0,0,0,1,0,1
16372-45-11-1,1,1,41.0,1,1.0,0,0,0,751.828430175781,6.0,2,6,4,16372,8968.826171875,8570.2998046875,1,12180.84765625,7510.58251953125,7.0,0,1,0,0,0,0,0,1,0,1
16373-2-11-1,1,1,63.0,1,0.0,0,0,0,218.069488525391,9.0,2,6,4,16373,12348.6591796875,16812.896484375,0,12329.9716796875,16479.427734375,10.0,0,0,0,0,1,0,0,1,0,0
16374-117-11-1,1,1,33.0,1,1.0,1,1,0,534.753356933594,6.0,2,6,2,16374,14718.7314453125,11001.486328125,0,18621.93359375,17113.126953125,7.0,0,1,0,0,0,0,0,1,0,0
16377-107-11-1,1,2,34.0,1,0.0,1,1,0,198.582977294922,11.0,2,6,2,16377,17070.994140625,19898.986328125,1,14473.2890625,16317.962890625,7.0,0,1,0,0,0,0,0,1,0,1
16382-75-11-1,1,2,75.0,1,0.0,1,0,0,207.137313842773,11.0,2,6,2,16382,40215.296875,27734.333984375,0,9336.0673828125,34866.9296875,8.0,0,0,1,0,0,0,0,1,0,0
16385-94-11-1,1,2,48.0,1,1.0,0,0,0,751.828430175781,5.0,2,6,3,16385,12497.0,13186.243489583334,1,11232.049479166666,9456.427734375,7.0,0,1,0,0,0,0,0,1,0,1
16416-83-11-1,1,1,47.0,1,1.0,0,0,0,142.340530395508,3.0,4,6,3,16416,9401.414713541666,6071.612630208333,0,6326.330078125,7132.6703125,12.0,0,0,0,0,0,0,1,1,0,0
16421-54-11-1,1,1,54.0,1,0.0,0,0,0,751.828430175781,6.0,5,6,5,16421,20622.390625,17155.4484375,1,11576.369791666666,7354.242838541667,,0,0,0,0,0,0,0,0,0,1
16436-32-11-1,1,1,32.0,1,0.0,1,1,0,594.073791503906,9.0,5,7,1,16436,21370.744140625,15623.83984375,1,4684.033528645833,4496.105143229167,7.0,0,1,0,0,0,0,0,1,0,1
16437-62-11-1,1,1,41.0,1,1.0,1,0,0,594.073791503906,6.0,5,7,3,16437,7420.565755208333,9264.05859375,1,7964.665364583333,5081.2353515625,7.0,0,1,0,0,0,0,0,1,0,1
16437-91-11-1,1,2,42.0,1,1.0,0,0,0,594.073791503906,5.0,5,7,3,16437,9062.166666666666,11474.776041666666,1,5951.666666666667,6864.586588541667,7.0,0,1,0,0,0,0,0,1,0,1
16483-22-11-1,1,1,49.0,1,1.0,0,0,0,273.348999023438,6.0,6,6,4,16483,11994.25,11676.03125,1,18572.09375,11868.24609375,7.0,0,1,0,0,0,0,0,1,0,1
16488-6-11-1,1,1,54.0,1,1.0,0,0,0,281.27685546875,3.0,8,6,2,16488,5221.02392578125,6196.10107421875,0,16165.3349609375,9273.5712890625,12.0,0,0,0,0,0,0,1,1,0,0
16488-7-11-1,1,1,62.0,1,1.0,0,0,0,281.27685546875,3.0,8,6,2,16488,1836.54675292969,2790.516357421875,0,3860.915283203125,7544.2685546875,8.0,0,0,1,0,0,0,0,1,0,0
16488-8-11-1,1,1,75.0,1,1.0,0,0,0,281.27685546875,3.0,8,6,2,16488,7019.98681640625,3993.19677734375,0,4423.56787109375,5888.69677734375,8.0,0,0,1,0,0,0,0,1,0,0
16488-58-11-1,1,2,80.0,1,1.0,1,0,0,281.27685546875,1.0,8,6,1,16488,8438.9990234375,5172.525390625,0,8106.56103515625,2862.76904296875,12.0,0,0,0,0,0,0,1,1,0,0
16488-59-11-1,1,2,49.0,1,1.0,0,0,0,281.27685546875,3.0,8,6,3,16488,9663.953776041666,7475.287760416667,0,6198.26025390625,8309.05859375,8.0,0,0,1,0,0,0,0,1,0,0
16488-61-11-1,1,1,68.0,1,1.0,0,0,0,281.27685546875,1.0,8,6,2,16488,10342.6201171875,7140.451171875,0,3867.163330078125,6282.8583984375,12.0,0,0,0,0,0,0,1,1,0,0
16495-122-11-1,1,1,55.0,1,1.0,0,0,0,281.27685546875,3.0,7,6,2,16495,3307.439208984375,4923.74755859375,1,7312.8759765625,7796.89794921875,7.0,0,1,0,0,0,0,0,1,0,1
16520-10-11-1,1,1,56.0,1,1.0,1,1,0,215.58642578125,9.0,6,7,4,16520,8047.0634765625,12609.5478515625,0,14175.4677734375,8777.314453125,8.0,0,0,1,0,0,0,0,1,0,0
16520-35-11-1,1,1,58.0,1,1.0,0,0,0,215.58642578125,4.0,6,7,5,16520,13977.6859375,7663.38359375,1,12989.9234375,7949.43984375,7.0,0,1,0,0,0,0,0,1,0,1
16520-111-11-1,1,1,48.0,1,1.0,0,0,0,215.58642578125,4.0,6,7,4,16520,5950.4853515625,5381.75244140625,1,10349.4423828125,5773.89990234375,7.0,0,1,0,0,0,0,0,1,0,1
16520-123-11-1,1,1,36.0,1,1.0,0,0,0,215.58642578125,6.0,6,7,4,16520,7896.08203125,7545.26708984375,0,4460.8953125,5069.006640625,12.0,0,0,0,0,0,0,1,1,0,0
16520-135-11-1,1,1,74.0,1,0.0,0,0,0,215.58642578125,5.0,6,7,2,16520,16463.615234375,15143.5458984375,0,4379.2109375,16108.94140625,11.0,0,0,0,0,0,1,0,1,0,0
16533-105-11-1,1,1,67.0,1,0.0,1,0,0,1.11623513698578,6.0,4,5,4,16533,24806.87109375,15662.025390625,0,28471.984375,9844.361328125,7.0,0,1,0,0,0,0,0,1,0,0
16537-28-11-1,1,2,64.0,1,0.0,0,0,0,48.7789497375488,10.0,4,5,5,16537,5484.33671875,5274.338671875,1,11966.21328125,10159.97578125,7.0,0,1,0,0,0,0,0,1,0,1
16537-52-11-1,1,2,58.0,1,0.0,0,0,0,48.7789497375488,8.0,4,5,4,16537,17290.26953125,10421.2265625,1,22789.5,9376.1552734375,7.0,0,1,0,0,0,0,0,1,0,1
16554-10-11-1,1,2,53.0,1,0.0,0,0,0,1.84336805343628,8.0,5,5,2,16554,17879.412109375,20930.296875,1,22323.359375,23570.818359375,7.0,0,1,0,0,0,0,0,1,0,1
16615-9-11-1,1,1,62.0,1,0.0,0,0,0,163.693298339844,6.0,7,5,3,16615,8875.220052083334,7068.002604166667,0,12985.30078125,6479.802734375,7.0,0,1,0,0,0,0,0,1,0,0
16615-10-11-1,1,2,32.0,1,1.0,0,0,0,163.693298339844,6.0,7,5,4,16615,6267.06787109375,5947.16650390625,0,8312.252604166666,5038.8916015625,7.0,0,1,0,0,0,0,0,1,0,0
16633-181-11-1,1,1,42.0,1,1.0,0,0,0,163.693298339844,6.0,7,5,7,16633,1996.6363002232144,1725.444196428571,0,2573.623883928572,3189.4921875,8.0,0,0,1,0,0,0,0,1,0,0
16636-190-11-1,1,1,41.0,1,1.0,0,0,0,156.397872924805,5.0,7,5,5,16636,3001.8064453125,2535.5626953125,0,5610.9609375,5567.595703125,11.0,0,0,0,0,0,1,0,1,0,0
16637-24-11-1,1,1,83.0,1,1.0,0,0,0,149.580154418945,4.0,7,5,2,16637,21887.34765625,5770.2900390625,0,9695.421875,4292.5537109375,9.0,0,0,0,1,0,0,0,1,0,0
16637-92-11-1,1,1,45.0,1,1.0,0,0,0,149.580154418945,6.0,7,5,4,16637,5982.1943359375,3810.1513671875,0,1055.0753173828125,5600.45068359375,8.0,0,0,1,0,0,0,0,1,0,0
16637-96-11-1,1,1,54.0,1,1.0,0,0,0,149.580154418945,6.0,7,5,3,16637,6679.884114583333,6632.477213541667,0,3128.5341796875,3154.1279296875,7.0,0,1,0,0,0,0,0,1,0,0
16642-30-11-1,1,2,27.0,1,1.0,0,0,0,150.620132446289,8.0,7,5,3,16642,4784.464518229167,7028.879557291667,0,18172.859375,8371.602864583334,7.0,0,1,0,0,0,0,0,1,0,0
16642-31-11-1,1,1,36.0,1,1.0,0,0,0,150.620132446289,6.0,7,5,5,16642,3067.8787109375,2372.305078125,0,7454.4921875,4248.096875,7.0,0,1,0,0,0,0,0,1,0,0
16648-27-11-1,1,1,44.0,1,1.0,1,0,0,156.397872924805,6.0,6,5,7,16648,6197.055245535715,6403.109933035715,1,5016.990885416667,3146.478841145833,,0,0,0,0,0,0,0,0,0,1
16653-8-11-1,1,1,38.0,1,1.0,1,0,0,156.397872924805,10.0,7,5,5,16653,5364.023046875,6074.79140625,0,6476.2125,3016.2830078125,7.0,0,1,0,0,0,0,0,1,0,0
16653-65-11-1,1,2,55.0,1,1.0,0,0,0,156.397872924805,4.0,7,5,3,16653,21180.799479166668,10649.764322916666,1,23995.5,14354.8359375,7.0,0,1,0,0,0,0,0,1,0,1
16662-2-11-1,1,1,72.0,1,1.0,0,0,0,150.620132446289,1.0,7,5,2,16662,3248.05810546875,3457.5546875,0,5064.43115234375,5796.2529296875,8.0,0,0,1,0,0,0,0,1,0,0
16662-4-11-1,1,2,45.0,1,0.0,0,0,0,150.620132446289,3.0,7,5,3,16662,14847.98828125,6344.323567708333,0,7338.786458333333,4965.6591796875,8.0,0,0,1,0,0,0,0,1,0,0
16662-178-11-1,1,1,35.0,1,1.0,0,0,0,150.620132446289,4.0,7,5,5,16662,4754.55390625,5652.52734375,1,1174.0306640625,3655.87578125,7.0,0,1,0,0,0,0,0,1,0,1
16662-180-11-1,1,1,38.0,1,1.0,0,0,0,150.620132446289,5.0,7,5,5,16662,2013.578515625,1939.88203125,0,4067.055859375,3202.374609375,8.0,0,0,1,0,0,0,0,1,0,0
16662-183-11-1,1,2,63.0,1,1.0,0,0,0,150.620132446289,3.0,7,5,1,16662,4924.33544921875,7006.89453125,0,3191.5234375,4096.72998046875,12.0,0,0,0,0,0,0,1,1,0,0
16695-144-11-1,1,1,60.0,1,1.0,0,0,0,2.33714890480042,9.0,2,7,3,16695,9076.279947916666,9963.233072916666,0,8577.31015625,6097.333984375,12.0,0,0,0,0,0,0,1,1,0,0
16697-55-11-1,1,2,53.0,1,1.0,1,1,0,78.8108367919922,4.0,2,7,7,16697,7030.681919642857,6960.4296875,0,8361.300130208334,9587.59375,9.0,0,0,0,1,0,0,0,1,0,0
16698-15-11-1,1,2,56.0,1,1.0,0,0,0,116.767944335938,1.0,2,7,2,16698,3881.3662109375,5580.62158203125,0,4392.15576171875,6600.5029296875,10.0,0,0,0,0,1,0,0,1,0,0
16698-38-11-1,1,1,44.0,1,1.0,0,0,0,116.767944335938,9.0,2,7,4,16698,8521.6357421875,7356.181640625,0,12663.2216796875,8555.7509765625,11.0,0,0,0,0,0,1,0,1,0,0
16701-6-11-1,1,2,52.0,1,1.0,0,0,0,133.546859741211,4.0,2,7,3,16701,5189.512369791667,4042.0146484375,0,5869.298177083333,4193.857747395833,8.0,0,0,1,0,0,0,0,1,0,0
16701-46-11-1,1,1,36.0,1,1.0,0,0,0,133.546859741211,6.0,2,7,3,16701,3137.392578125,3357.056966145833,0,4538.307942708333,3881.159830729168,7.0,0,1,0,0,0,0,0,1,1,0
16702-6-11-1,1,2,25.0,1,1.0,1,1,0,118.996566772461,7.0,2,7,2,16702,13942.5986328125,11631.125,0,11380.193359375,11188.5693359375,8.0,0,0,1,0,0,0,0,1,0,0
